POP,HFI,AGRI,NITRO,PHOSF,POTAS,GDP_1990,GDP_1991,GDP_1992,GDP_1993,GDP_1994,GDP_1995,GDP_1996,GDP_1997,GDP_1998,GDP_1999,GDP_2000,GDP_2001,GDP_2002,GDP_2003,GDP_2004,GDP_2005,GDP_2006,GDP_2007,GDP_2008,GDP_2009,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,HDI_1990,HDI_1991,HDI_1992,HDI_1993,HDI_1994,HDI_1995,HDI_1996,HDI_1997,HDI_1998,HDI_1999,HDI_2000,HDI_2001,HDI_2002,HDI_2003,HDI_2004,HDI_2005,HDI_2006,HDI_2007,HDI_2008,HDI_2009,HDI_2010,HDI_2011,HDI_2012,HDI_2013,HDI_2014,HDI_2015
29.33,19.08,0.16,5914.02,1845.37,1365.11,1823.88,1830.85,1903.48,1938.98,2049.17,2190.97,2304.76,2440.27,2604.12,2810.44,2944.96,3180.27,3470.60,3664.01,3832.96,4002.11,4283.91,4871.69,5031.21,5396.55,5809.29,6221.62,6522.43,6730.76,7075.35,7343.84,0.46,0.46,0.47,0.47,0.48,0.48,0.49,0.49,0.50,0.50,0.51,0.51,0.52,0.53,0.53,0.54,0.55,0.55,0.56,0.56,0.57,0.58,0.58,0.59,0.60,0.60
1.57,8.25,0.09,1804.38,767.98,232.63,1366.52,1410.91,1443.80,1432.87,1462.35,1493.29,1531.69,1630.11,1804.87,2031.48,2173.01,2478.90,2664.55,2861.77,3093.77,3332.44,3637.30,4013.88,4186.90,4637.63,4854.81,5246.41,5589.56,5965.99,6356.93,6759.54,0.41,0.42,0.43,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.60,0.61
22.46,12.95,0.22,10214.18,3645.75,1442.03,2015.34,2092.78,2218.60,2321.32,2338.61,2298.42,2230.45,2112.39,2095.66,2225.43,2390.79,2673.17,2493.67,2652.05,2895.82,3384.25,3378.51,3610.76,3825.07,4260.71,4572.02,4812.50,5017.39,5278.53,5589.91,5935.79,0.43,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.50,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62
5.99,5.79,0.40,11265.45,4239.33,1629.49,1959.37,2036.60,2155.48,2249.67,2265.67,2226.96,2163.62,2059.20,2056.07,2193.49,2358.27,2646.60,2488.46,2650.75,2896.18,3372.30,3389.81,3628.77,3841.89,4284.34,4585.55,4837.48,5054.38,5329.38,5648.99,6003.95,0.43,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62
44.56,27.43,0.06,22379.09,8344.98,3138.18,1931.11,1813.79,1680.65,1965.82,2142.53,2233.23,2270.26,2235.83,2288.10,2480.99,2691.00,2875.25,3070.39,3246.23,3481.65,3823.68,3845.29,4122.81,4744.95,6312.37,7002.26,7378.66,7702.43,8116.67,8601.19,9141.18,0.43,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.62
44.33,27.42,0.06,22222.14,8288.27,3118.09,1931.07,1813.76,1680.62,1965.78,2142.48,2233.18,2270.22,2235.80,2288.07,2480.97,2690.97,2875.22,3070.37,3246.21,3481.63,3823.65,3845.28,4122.81,4744.93,6312.28,7002.15,7378.55,7702.32,8116.56,8601.08,9141.07,0.43,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.62
75.77,16.85,0.29,18412.73,6087.37,3110.15,1651.04,1584.79,1586.06,1580.24,1617.55,1686.25,1772.72,1815.70,1908.37,2065.87,2143.82,2197.58,2296.80,2360.99,2485.12,2514.14,2574.56,2618.69,2716.12,2814.32,2949.01,3103.13,3235.47,3406.95,3609.19,3835.75,0.42,0.42,0.43,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61
188.73,29.61,0.40,65123.54,23660.91,8464.08,1868.98,1815.85,1864.82,1891.79,1971.15,2084.06,2184.81,2245.68,2334.55,2480.29,2560.61,2625.68,2812.99,2906.83,3041.46,3094.93,3163.71,3433.63,3524.65,3681.65,3952.85,4179.37,4338.43,4455.23,4672.85,4855.48,0.44,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.48,0.49,0.50,0.50,0.50,0.51,0.52,0.53,0.54,0.55,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.60
21.64,21.93,0.40,43909.63,16285.22,6462.71,2028.75,2113.95,2244.97,2352.81,2366.90,2318.12,2240.26,2111.26,2087.72,2216.21,2386.76,2681.87,2480.25,2642.51,2892.48,3407.34,3396.48,3627.94,3849.69,4301.54,4616.93,4858.23,5065.40,5333.88,5650.50,6005.20,0.43,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.50,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.62
407.93,36.09,0.59,309048.32,71006.03,82887.47,1920.58,1894.70,1898.06,1946.14,2058.05,2210.38,2357.77,2453.31,2581.32,2770.54,2866.68,3014.90,3123.26,3291.57,3443.10,3458.28,3607.79,3937.62,4061.03,4389.39,4799.61,5066.92,5267.86,5455.97,5742.13,6013.25,0.47,0.48,0.48,0.49,0.49,0.50,0.51,0.51,0.52,0.53,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60,0.60,0.61,0.62,0.63,0.64,0.65
8.03,13.04,0.12,3517.80,1811.26,431.99,1901.75,1916.11,2006.02,2051.48,2159.54,2293.65,2394.88,2507.91,2651.04,2846.24,2983.90,3220.38,3472.77,3663.00,3832.79,4035.09,4287.48,4872.55,5030.92,5376.34,5798.05,6197.41,6484.11,6675.11,7009.73,7266.49,0.46,0.46,0.47,0.47,0.48,0.48,0.49,0.50,0.50,0.51,0.51,0.52,0.52,0.53,0.54,0.54,0.55,0.56,0.56,0.57,0.57,0.58,0.59,0.60,0.60,0.61
215.54,30.63,0.23,110867.12,33900.77,24127.32,1883.20,1790.40,1682.31,1893.17,2045.09,2147.77,2217.93,2218.66,2293.42,2485.98,2657.37,2824.65,2971.40,3142.15,3354.60,3579.21,3629.66,3873.52,4344.95,5550.88,6139.09,6465.07,6745.51,7105.85,7528.81,8000.77,0.44,0.44,0.45,0.45,0.46,0.47,0.48,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.64
149.31,28.95,0.41,129646.47,32299.17,33494.69,2061.57,2036.95,2077.60,2155.43,2289.58,2456.82,2595.86,2689.19,2806.12,2987.86,3104.44,3266.87,3439.36,3613.22,3760.60,3854.48,4012.43,4475.91,4638.22,5019.91,5504.36,5822.23,6042.94,6196.79,6495.75,6740.24,0.49,0.49,0.49,0.50,0.50,0.51,0.51,0.52,0.52,0.53,0.53,0.54,0.54,0.55,0.56,0.56,0.57,0.58,0.58,0.59,0.59,0.60,0.61,0.62,0.62,0.63
29.29,14.95,0.33,11241.79,3941.37,1735.51,2010.60,2088.43,2213.65,2316.27,2331.27,2287.58,2216.82,2095.20,2076.27,2205.05,2370.20,2652.11,2465.84,2622.90,2867.89,3358.70,3348.40,3570.69,3785.15,4221.09,4527.22,4763.83,4966.99,5230.24,5540.72,5888.52,0.43,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.50,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62
76.37,24.86,0.26,26681.57,8510.47,5862.28,2138.92,2108.52,2159.76,2270.34,2421.09,2592.10,2718.90,2801.89,2907.47,3085.41,3221.02,3393.60,3606.77,3784.15,3935.13,4094.46,4247.90,4779.95,4998.29,5495.73,6040.06,6392.88,6632.83,6783.94,7103.71,7352.63,0.50,0.50,0.50,0.51,0.51,0.51,0.52,0.52,0.53,0.53,0.54,0.54,0.54,0.55,0.55,0.56,0.56,0.57,0.58,0.58,0.58,0.59,0.60,0.61,0.61,0.62
109.92,23.95,0.43,36368.05,14198.63,5948.30,1879.65,1919.14,2012.50,2086.99,2107.57,2092.43,2061.04,1980.82,1982.93,2112.28,2249.64,2460.89,2362.36,2495.01,2715.45,3079.65,3082.95,3263.20,3438.78,3786.32,4042.31,4255.61,4441.49,4681.15,4962.09,5269.43,0.42,0.43,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.62
19.90,16.85,0.46,10318.71,4086.69,1511.44,1997.85,2080.86,2208.97,2314.63,2329.57,2283.73,2209.67,2084.96,2060.71,2188.62,2357.79,2647.61,2456.05,2618.64,2868.06,3374.86,3371.60,3604.36,3823.32,4266.52,4577.79,4818.47,5027.03,5296.45,5613.00,5962.44,0.42,0.43,0.43,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.59,0.60,0.61,0.62
194.31,29.74,0.37,54374.00,19292.56,7456.44,1927.33,1880.14,1940.23,1975.60,2065.83,2190.57,2296.51,2363.82,2455.20,2603.54,2690.89,2770.90,2970.15,3075.24,3208.59,3279.18,3364.10,3692.25,3790.68,3961.43,4271.36,4519.33,4688.26,4796.31,5022.88,5200.79,0.45,0.45,0.46,0.46,0.47,0.47,0.48,0.48,0.49,0.50,0.50,0.50,0.51,0.52,0.52,0.53,0.54,0.55,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.60
56.06,16.07,0.14,32232.53,12694.54,4679.85,1453.47,1479.07,1510.93,1510.44,1540.72,1572.35,1610.28,1685.22,1834.86,2046.27,2185.10,2443.68,2607.91,2777.45,2989.62,3202.90,3445.00,3756.70,3915.71,4299.34,4502.12,4844.04,5142.36,5475.06,5827.67,6194.90,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.59,0.60,0.61
14.81,20.28,0.23,769.91,258.56,104.07,2322.10,2315.07,2450.45,2542.60,2706.44,2911.18,3052.31,3163.17,3271.47,3437.45,3572.43,3753.50,4033.47,4214.67,4339.35,4525.74,4719.95,5442.11,5590.64,5854.43,6426.34,6819.45,7055.20,7104.08,7391.21,7537.14,0.49,0.49,0.50,0.50,0.51,0.51,0.51,0.52,0.52,0.53,0.53,0.53,0.54,0.54,0.55,0.55,0.56,0.56,0.57,0.57,0.57,0.58,0.59,0.60,0.60,0.61
7.76,25.61,0.01,7354.78,2828.61,1077.39,1922.75,1807.00,1675.27,1956.93,2132.15,2222.48,2259.91,2227.60,2281.73,2475.19,2684.34,2869.76,3065.98,3242.08,3477.30,3817.20,3842.70,4121.54,4738.72,6294.08,6978.55,7355.40,7679.65,8093.65,8577.24,9115.72,0.43,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.62
157.76,29.11,0.17,59192.46,21625.48,10015.82,1908.07,1803.01,1682.48,1930.59,2095.04,2191.78,2245.54,2227.98,2290.24,2481.70,2671.84,2845.90,3014.37,3186.81,3409.73,3691.45,3725.22,3983.22,4528.72,5911.25,6549.62,6898.03,7197.85,7582.70,8034.19,8537.75,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63
151.44,20.43,0.18,31258.27,9765.44,5705.32,1707.85,1668.42,1666.03,1664.71,1708.98,1788.87,1892.37,1956.07,2082.31,2293.29,2435.03,2608.00,2616.60,2720.66,2806.75,2945.42,3144.14,3225.25,3410.45,3504.61,3696.06,3889.24,4055.09,4270.02,4523.49,4807.44,0.42,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.49,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.58,0.59,0.59,0.60,0.61,0.62
150.20,28.73,0.15,51516.13,19038.86,8098.43,1916.72,1807.39,1682.54,1943.60,2112.40,2207.07,2255.14,2231.23,2289.13,2480.22,2676.87,2853.29,3029.30,3202.33,3428.89,3730.47,3758.44,4021.36,4592.60,6036.52,6692.32,7048.53,7355.08,7748.46,8209.86,8724.40,0.43,0.44,0.44,0.45,0.46,0.46,0.47,0.48,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.62,0.63
2.38,8.67,0.16,1805.95,758.74,229.43,1435.05,1483.66,1526.70,1528.04,1555.92,1578.62,1605.01,1679.93,1834.23,2050.72,2195.25,2500.05,2645.68,2839.29,3073.13,3340.34,3612.56,3974.15,4152.20,4603.09,4830.42,5206.52,5535.62,5900.89,6284.15,6681.85,0.41,0.42,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60,0.61,0.61
114.20,28.21,0.36,81682.20,30078.28,12474.06,1976.93,1852.04,1712.29,2013.14,2196.92,2290.63,2327.52,2282.88,2325.55,2514.95,2727.35,2903.35,3088.65,3262.54,3497.47,3844.03,3844.48,4111.71,4752.77,6366.23,7081.00,7451.08,7768.83,8180.59,8666.20,9210.20,0.43,0.43,0.44,0.45,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.62
45.54,15.64,0.44,21964.77,8194.29,3831.45,1920.36,1993.46,2111.29,2208.58,2225.96,2189.96,2128.98,2018.57,1996.21,2123.12,2285.48,2554.68,2395.23,2554.70,2799.38,3271.84,3284.80,3513.55,3721.40,4135.03,4430.96,4666.93,4875.44,5143.03,5454.94,5788.41,0.42,0.43,0.43,0.44,0.45,0.45,0.46,0.47,0.48,0.48,0.49,0.49,0.50,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.58,0.59,0.59,0.60,0.61,0.62
19.28,13.88,0.26,8510.10,2965.31,1343.75,2028.75,2113.95,2244.97,2352.81,2366.90,2318.12,2240.26,2111.26,2087.72,2216.21,2386.76,2681.87,2480.25,2642.51,2892.48,3407.34,3396.48,3627.94,3849.69,4301.54,4616.93,4858.23,5065.40,5333.88,5650.50,6005.20,0.43,0.43,0.44,0.44,0.45,0.46,0.47,0.47,0.48,0.49,0.49,0.50,0.50,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.62
259.26,32.19,0.82,203504.18,71857.53,35633.23,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
397.00,32.87,0.79,232827.10,88815.34,44694.77,1773.11,1934.72,1942.28,1986.99,2078.38,2200.84,2337.29,2408.10,2538.65,2751.73,2857.04,2876.14,2959.86,3049.88,3355.30,3894.63,4154.85,4529.86,4620.24,4754.19,5194.29,5465.77,5698.85,6000.90,6357.12,6756.17,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.65,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72
221.35,33.67,0.71,198204.05,71398.54,34849.99,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
733.79,40.75,0.80,195209.89,76224.22,39379.73,1904.78,1919.05,2042.60,2182.00,2332.21,2487.63,2643.22,2723.72,2884.95,3168.71,3374.53,3308.55,3323.97,3467.48,3773.16,4273.99,4720.44,4904.97,5027.60,5407.80,5819.20,6123.33,6384.46,6722.85,7121.92,7568.99,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.59,0.60,0.61,0.62,0.62,0.63,0.65,0.66,0.67,0.68,0.70,0.70,0.71,0.73,0.74,0.75,0.76,0.77,0.78
196.64,29.63,0.80,364069.74,126172.78,71752.17,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
1379.90,37.88,0.72,140842.59,53270.82,22064.37,1774.72,1944.63,1944.59,1987.79,2074.70,2190.73,2319.86,2384.13,2508.54,2715.83,2818.72,2835.79,2915.12,2997.50,3304.02,3843.30,4099.96,4486.65,4570.47,4684.96,5114.11,5381.39,5610.88,5908.27,6258.99,6651.88,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.56,0.57,0.59,0.59,0.61,0.62,0.63,0.64,0.64,0.66,0.67,0.68,0.69,0.69,0.71
383.33,32.66,0.79,216297.40,83828.35,42141.26,1806.39,1930.04,1967.56,2036.39,2143.01,2274.29,2416.11,2489.85,2628.61,2860.03,2991.00,2988.67,3055.38,3159.51,3464.91,3994.49,4302.19,4628.06,4727.08,4924.87,5358.47,5638.53,5878.98,6190.57,6558.05,6969.72,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.59,0.60,0.61,0.62,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74
310.43,32.49,0.81,280381.96,101806.23,56282.94,1766.59,1928.36,1936.55,1978.44,2070.60,2196.27,2337.10,2412.14,2545.77,2760.07,2862.98,2886.99,2976.60,3069.85,3374.48,3915.42,4170.55,4545.08,4638.77,4776.42,5225.44,5498.54,5733.03,6036.89,6395.24,6796.69,0.51,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60,0.61,0.62,0.63,0.64,0.66,0.66,0.67,0.68,0.70,0.70,0.71,0.72,0.73
161.46,31.91,0.63,150424.36,52558.87,26762.21,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
151.40,26.05,0.85,159091.52,61930.87,29201.97,1879.51,1928.33,2024.02,2143.60,2279.29,2424.13,2571.35,2645.85,2797.15,3063.20,3247.47,3197.20,3223.51,3351.60,3657.91,4166.40,4573.47,4803.27,4915.39,5234.35,5644.67,5939.69,6192.98,6521.22,6908.33,7341.98,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60,0.61,0.61,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.72,0.73,0.74,0.75,0.76
212.52,31.13,0.78,161861.80,56651.91,28240.01,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
406.39,33.64,0.79,210618.56,82610.57,41557.67,1830.12,1927.40,1985.66,2071.50,2188.64,2325.73,2470.87,2546.23,2690.40,2934.44,3083.46,3065.78,3120.11,3233.73,3539.20,4061.85,4403.01,4694.80,4799.51,5041.27,5469.51,5755.37,6000.80,6318.85,6693.95,7114.15,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.59,0.60,0.61,0.62,0.63,0.64,0.66,0.67,0.68,0.68,0.70,0.71,0.72,0.73,0.74,0.75
374.77,24.55,0.67,469060.17,162079.32,149496.83,1658.21,1765.48,1835.15,1845.30,1979.51,2197.17,2453.71,2636.64,2858.33,3130.38,3213.98,3325.39,3533.04,3726.72,4012.02,4577.35,4780.82,5068.26,5256.38,5582.54,6239.71,6565.82,6845.82,7208.66,7636.57,8115.94,0.72,0.72,0.73,0.74,0.76,0.77,0.78,0.79,0.81,0.82,0.83,0.84,0.85,0.87,0.88,0.90,0.91,0.93,0.94,0.95,0.97,0.98,0.98,0.98,0.98,0.98
300.23,33.91,0.77,177507.34,68198.44,36329.50,1901.33,1916.78,2039.68,2177.31,2327.35,2483.72,2640.81,2722.82,2884.97,3168.64,3372.80,3309.31,3327.46,3471.77,3777.15,4278.88,4722.00,4907.81,5031.43,5411.13,5826.09,6130.59,6392.02,6730.81,7130.36,7577.95,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.60,0.61,0.62,0.63,0.63,0.65,0.66,0.67,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78
332.38,25.06,0.52,134407.35,51416.88,32363.73,1805.42,1853.84,1958.65,2046.84,2192.32,2375.07,2573.83,2697.80,2885.54,3166.77,3324.54,3330.37,3424.42,3590.88,3887.99,4414.67,4765.14,4986.52,5137.82,5503.65,6017.58,6332.09,6602.12,6952.04,7364.72,7827.02,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.71,0.72,0.74,0.75,0.77,0.78,0.80,0.81,0.81,0.83,0.84,0.85,0.85,0.86,0.86
297.76,28.88,0.71,162770.43,60466.20,34270.19,1875.95,1906.05,2018.87,2141.86,2287.64,2446.97,2610.65,2699.85,2864.95,3144.07,3333.81,3288.08,3324.23,3469.53,3773.36,4281.95,4697.11,4900.56,5027.43,5390.26,5825.19,6129.64,6391.03,6729.76,7129.25,7576.77,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.63,0.64,0.65,0.67,0.68,0.69,0.70,0.71,0.72,0.73,0.74,0.76,0.77,0.78,0.78,0.79
1369.53,37.88,0.72,140886.85,53296.15,22072.88,1774.69,1944.63,1944.57,1987.76,2074.66,2190.68,2319.80,2384.08,2508.48,2715.76,2818.63,2835.71,2915.06,2997.42,3303.94,3843.23,4099.86,4486.58,4570.40,4684.84,5113.99,5381.27,5610.76,5908.13,6258.84,6651.73,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.54,0.54,0.55,0.56,0.56,0.57,0.59,0.59,0.61,0.62,0.63,0.64,0.64,0.66,0.67,0.68,0.69,0.69,0.71
372.60,30.14,0.81,369316.96,133253.00,85912.27,1744.96,1895.17,1916.24,1951.98,2052.87,2197.36,2361.80,2458.82,2610.46,2836.72,2936.03,2977.55,3090.96,3204.80,3505.50,4051.28,4296.50,4652.70,4765.71,4942.49,5433.76,5717.75,5961.59,6277.56,6650.20,7067.65,0.55,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.62,0.63,0.63,0.64,0.65,0.66,0.67,0.69,0.70,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.77,0.78
337.93,32.91,0.76,195571.19,88044.83,34566.65,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
244.03,27.87,0.73,162382.08,55378.09,33866.71,1881.20,1928.07,2025.30,2146.11,2282.58,2427.89,2575.40,2650.07,2801.80,3068.80,3254.38,3203.02,3228.48,3357.31,3663.61,4171.60,4581.10,4808.37,4920.94,5243.21,5653.22,5948.68,6202.36,6531.10,6918.79,7353.10,0.52,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.58,0.59,0.60,0.61,0.61,0.63,0.64,0.65,0.66,0.68,0.68,0.69,0.70,0.72,0.73,0.74,0.75,0.76
630.89,36.87,0.82,211678.98,100972.93,45453.31,1911.38,1923.38,2048.17,2190.98,2341.50,2495.11,2647.83,2725.44,2884.91,3168.84,3377.85,3307.10,3317.30,3459.29,3765.53,4264.65,4717.47,4899.56,5020.28,5401.43,5806.02,6109.47,6370.01,6707.62,7105.79,7551.85,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.66,0.68,0.69,0.70,0.70,0.72,0.73,0.74,0.75,0.76,0.77
221.03,32.43,0.85,197758.17,68982.62,34501.08,1772.26,1945.01,1942.72,1984.14,2069.90,2185.25,2313.95,2377.99,2501.77,2707.68,2808.66,2827.31,2907.89,2989.19,3295.71,3835.72,4088.85,4479.22,4562.38,4672.06,5101.66,5368.29,5597.22,5893.88,6243.75,6635.69,0.48,0.49,0.50,0.50,0.51,0.52,0.53,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.59,0.60,0.62,0.63,0.64,0.64,0.65,0.67,0.68,0.68,0.69,0.70
481.59,30.85,0.79,135083.18,56359.89,26521.00,1911.38,1923.38,2048.17,2190.98,2341.50,2495.11,2647.83,2725.44,2884.91,3168.84,3377.85,3307.10,3317.30,3459.29,3765.53,4264.65,4717.47,4899.56,5020.28,5401.43,5806.02,6109.47,6370.01,6707.62,7105.79,7551.85,0.53,0.54,0.54,0.55,0.56,0.57,0.58,0.59,0.60,0.61,0.61,0.62,0.63,0.64,0.65,0.66,0.68,0.69,0.70,0.70,0.72,0.73,0.74,0.75,0.76,0.77
384.74,32.66,0.80,221090.63,85555.50,42640.95,1792.44,1933.36,1957.11,2015.47,2115.01,2241.68,2380.23,2451.84,2586.28,2809.12,2928.84,2935.36,3008.72,3105.82,3411.38,3945.10,4232.11,4580.46,4674.93,4842.93,5277.83,5553.67,5790.50,6097.41,6459.36,6864.83,0.50,0.51,0.51,0.52,0.53,0.54,0.55,0.56,0.56,0.57,0.58,0.58,0.59,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.70,0.71,0.72,0.73
